[prop_SinglePreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve
[ ]  318    0    0   22 / 1000    11.3s test_prop_MultiPreserve (collecting)
[ ]  350    0    0   26 / 1000    11.6s test_prop_MultiPreserve (collecting)
[ ]  370    0    0   27 / 1000    11.8s test_prop_MultiPreserve (collecting)
[ ]  389    0    0   29 / 1000    12.6s test_prop_MultiPreserve (collecting)
[ ]  390    0    0   29 / 1000    13.3s test_prop_MultiPreserve (collecting)
[ ]  409    0    0   29 / 1000    15.6s test_prop_MultiPreserve (collecting)
[ ]  414    0    0   30 / 1000    18.1s test_prop_MultiPreserve (collecting)
[ ]  449    0    0   33 / 1000    20.2s test_prop_MultiPreserve (collecting)
[ ]  469    0    0   33 / 1000    20.3s test_prop_MultiPreserve (collecting)
[ ]  478    0    0   33 / 1000    22.6s test_prop_MultiPreserve (collecting)
[ ]  487    0    0   34 / 1000    25.3s test_prop_MultiPreserve (collecting)
[ ]  495    0    0   35 / 1000    25.5s test_prop_MultiPreserve (collecting)
[ ]  533    0    0   37 / 1000    25.6s test_prop_MultiPreserve (collecting)
[ ]  534    0    0   37 / 1000    26.5s test_prop_MultiPreserve (collecting)
[ ]  537    0    0   37 / 1000    26.6s test_prop_MultiPreserve (collecting)
[ ]  542    0    0   37 / 1000    27.4s test_prop_MultiPreserve (collecting)
[ ]  588    0    0   48 / 1000    27.5s test_prop_MultiPreserve (collecting)
[ ]  596    0    0   49 / 1000    27.8s test_prop_MultiPreserve (collecting)
[ ]  617    0    0   52 / 1000    27.9s test_prop_MultiPreserve (collecting)
[ ]  624    0    0   53 / 1000    28.8s test_prop_MultiPreserve (collecting)
[ ]  636    0    0   55 / 1000    30.9s test_prop_MultiPreserve (collecting)
[ ]  684    0    0   59 / 1000    31.1s test_prop_MultiPreserve (collecting)
[ ]  688    0    0   59 / 1000    31.9s test_prop_MultiPreserve (collecting)
[ ]  729    0    0   66 / 1000    32.0s test_prop_MultiPreserve (collecting)
[ ]  735    0    0   67 / 1000    32.1s test_prop_MultiPreserve (collecting)
[ ]  738    0    0   67 / 1000    32.4s test_prop_MultiPreserve (collecting)
[ ]  746    0    0   68 / 1000    33.2s test_prop_MultiPreserve (collecting)
[ ]  777    0    0   71 / 1000    34.0s test_prop_MultiPreserve (collecting)
[ ]  817    0    0   74 / 1000    34.7s test_prop_MultiPreserve (collecting)
[ ]  876    0    0   84 / 1000    35.6s test_prop_MultiPreserve (collecting)
[ ]  888    0    0   86 / 1000    35.7s test_prop_MultiPreserve (collecting)
[ ]  890    0    0   86 / 1000    36.0s test_prop_MultiPreserve (collecting)
[ ]  916    0    0   88 / 1000    36.1s test_prop_MultiPreserve (collecting)
[ ]  923    0    0   88 / 1000    36.9s test_prop_MultiPreserve (collecting)
[ ]  929    0    0   88 / 1000    39.1s test_prop_MultiPreserve (collecting)
[ ]  953    0    0   89 / 1000    39.8s test_prop_MultiPreserve (collecting)
[ ]  994    0    0   93 / 1000    40.7s test_prop_MultiPreserve (collecting)
[ ] 1030    0    0   95 / 1000    40.8s test_prop_MultiPreserve (collecting)
[ ] 1047    0    0   95 / 1000    41.7s test_prop_MultiPreserve (collecting)
[ ] 1082    0    0  100 / 1000    41.8s test_prop_MultiPreserve (collecting)
[ ] 1093    0    0  100 / 1000    42.6s test_prop_MultiPreserve (collecting)
[ ] 1121    0    0  102 / 1000    43.4s test_prop_MultiPreserve (collecting)
[ ] 1139    0    0  103 / 1000    44.3s test_prop_MultiPreserve (collecting)
[ ] 1155    0    0  103 / 1000    45.0s test_prop_MultiPreserve (collecting)
[ ] 1195    0    0  107 / 1000    45.3s test_prop_MultiPreserve (collecting)
[✓] 1200    0    0  107 / 1000    45.3s test_prop_MultiPreserve
================================================================================
success (ran 1 tests)
|prop_MultiPreserve -> 45310.37]
