[prop_SinglePreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve (generating)
[ ]   20    0    0    0 / 1000     0.8s test_prop_SinglePreserve (collecting)
[ ]   33    0    0    1 / 1000     1.0s test_prop_SinglePreserve (collecting)
[ ]   34    0    0    1 / 1000     1.7s test_prop_SinglePreserve (collecting)
[ ]   39    0    0    1 / 1000     4.0s test_prop_SinglePreserve (collecting)
[ ]   48    0    0    1 / 1000     6.5s test_prop_SinglePreserve (collecting)
[ ]   63    0    0    1 / 1000     6.6s test_prop_SinglePreserve (collecting)
[ ]   77    0    0    4 / 1000     6.8s test_prop_SinglePreserve (collecting)
[ ]   82    0    0    4 / 1000     7.3s test_prop_SinglePreserve (collecting)
[ ]   88    0    0    5 / 1000     8.3s test_prop_SinglePreserve (collecting)
[ ]  108    0    0    6 / 1000     8.6s test_prop_SinglePreserve (collecting)
[ ]  118    0    0    6 / 1000     8.9s test_prop_SinglePreserve (collecting)
[ ]  132    0    0    7 / 1000     9.6s test_prop_SinglePreserve (collecting)
[ ]  167    0    0    9 / 1000     9.8s test_prop_SinglePreserve (collecting)
[ ]  177    0    0   10 / 1000     9.9s test_prop_SinglePreserve (collecting)
[ ]  212    0    0   11 / 1000    10.2s test_prop_SinglePreserve (collecting)
[ ]  214    0    0   11 / 1000    10.4s test_prop_SinglePreserve (collecting)
[ ]  224    0    0   11 / 1000    12.8s test_prop_SinglePreserve (collecting)
[ ]  243    0    0   14 / 1000    13.8s test_prop_SinglePreserve (collecting)
[ ]  251    0    0   14 / 1000    14.0s test_prop_SinglePreserve (collecting)
[ ]  254    0    0   14 / 1000    14.3s test_prop_SinglePreserve (collecting)
[ ]  279    0    0   14 / 1000    15.2s test_prop_SinglePreserve (collecting)
[ ]  299    0    0   14 / 1000    15.3s test_prop_SinglePreserve (collecting)
[ ]  332    0    0   16 / 1000    15.4s test_prop_SinglePreserve (collecting)
[ ]  377    0    0   17 / 1000    15.5s test_prop_SinglePreserve (collecting)
[ ]  406    0    0   24 / 1000    17.9s test_prop_SinglePreserve (collecting)
[ ]  429    0    0   24 / 1000    18.0s test_prop_SinglePreserve (collecting)
[ ]  478    0    0   26 / 1000    18.1s test_prop_SinglePreserve (collecting)
[ ]  508    0    0   28 / 1000    18.2s test_prop_SinglePreserve (collecting)
[ ]  513    0    0   28 / 1000    18.5s test_prop_SinglePreserve (collecting)
[ ]  517    0    0   29 / 1000    20.7s test_prop_SinglePreserve (collecting)
[ ]  533    0    0   29 / 1000    24.1s test_prop_SinglePreserve (collecting)
[ ]  570    0    0   29 / 1000    24.3s test_prop_SinglePreserve (collecting)
[ ]  586    0    0   29 / 1000    25.4s test_prop_SinglePreserve (collecting)
[ ]  635    0    0   33 / 1000    25.5s test_prop_SinglePreserve (collecting)
[ ]  656    0    0   35 / 1000    27.9s test_prop_SinglePreserve (collecting)
[ ]  685    0    0   35 / 1000    28.4s test_prop_SinglePreserve (collecting)
[ ]  717    0    0   38 / 1000    28.6s test_prop_SinglePreserve (collecting)
[ ]  735    0    0   38 / 1000    28.7s test_prop_SinglePreserve (collecting)
[ ]  739    0    0   38 / 1000    30.9s test_prop_SinglePreserve (collecting)
[ ]  745    0    0   39 / 1000    33.3s test_prop_SinglePreserve (collecting)
[ ]  758    0    0   40 / 1000    33.8s test_prop_SinglePreserve (collecting)
[ ]  765    0    0   41 / 1000    34.0s test_prop_SinglePreserve (collecting)
[ ]  794    0    0   43 / 1000    34.7s test_prop_SinglePreserve (collecting)
[ ]  849    0    0   44 / 1000    34.9s test_prop_SinglePreserve (collecting)
[ ]  895    0    0   49 / 1000    35.0s test_prop_SinglePreserve (collecting)
[ ]  901    0    0   49 / 1000    35.8s test_prop_SinglePreserve (collecting)
[ ]  930    0    0   55 / 1000    36.7s test_prop_SinglePreserve (collecting)
[ ]  964    0    0   56 / 1000    36.8s test_prop_SinglePreserve (collecting)
[ ] 1000    0    0   59 / 1000    37.2s test_prop_SinglePreserve (collecting)
[ ] 1006    0    0   59 / 1000    37.4s test_prop_SinglePreserve (collecting)
[ ] 1011    0    0   60 / 1000    37.7s test_prop_SinglePreserve (collecting)
[ ] 1032    0    0   61 / 1000    37.8s test_prop_SinglePreserve (collecting)
[ ] 1040    0    0   61 / 1000    38.6s test_prop_SinglePreserve (collecting)
[ ] 1057    0    0   63 / 1000    39.3s test_prop_SinglePreserve (collecting)
[ ] 1065    0    0   64 / 1000    39.6s test_prop_SinglePreserve (collecting)
[ ] 1074    0    0   64 / 1000    40.4s test_prop_SinglePreserve (collecting)
[ ] 1102    0    0   66 / 1000    40.5s test_prop_SinglePreserve (collecting)
[ ] 1109    0    0   67 / 1000    41.4s test_prop_SinglePreserve (collecting)
[ ] 1133    0    0   68 / 1000    42.0s test_prop_SinglePreserve (collecting)
[ ] 1137    0    0   68 / 1000    42.8s test_prop_SinglePreserve (collecting)
[ ] 1172    0    0   71 / 1000    45.3s test_prop_SinglePreserve (collecting)
[✓] 1200    0    0   73 / 1000    45.4s test_prop_SinglePreserve
================================================================================
success (ran 1 tests)
|prop_SinglePreserve -> 45138.92]
[prop_SinglePreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve (generating)
[ ]   11    0    0    3 / 1000     2.4s test_prop_SinglePreserve (collecting)
[ ]   22    0    0    4 / 1000     4.6s test_prop_SinglePreserve (collecting)
[ ]   61    0    0    6 / 1000     4.8s test_prop_SinglePreserve (collecting)
[ ]   77    0    0   11 / 1000     5.9s test_prop_SinglePreserve (collecting)
[ ]  104    0    0   14 / 1000     6.0s test_prop_SinglePreserve (collecting)
[ ]  146    0    0   19 / 1000     6.7s test_prop_SinglePreserve (collecting)
[ ]  166    0    0   22 / 1000     7.0s test_prop_SinglePreserve (collecting)
[ ]  177    0    0   24 / 1000     7.2s test_prop_SinglePreserve (collecting)
[ ]  206    0    0   27 / 1000     7.3s test_prop_SinglePreserve (collecting)
[ ]  224    0    0   28 / 1000     8.1s test_prop_SinglePreserve (collecting)
[ ]  268    0    0   31 / 1000     8.2s test_prop_SinglePreserve (collecting)
[ ]  279    0    0   32 / 1000     8.3s test_prop_SinglePreserve (collecting)
[ ]  312    0    0   36 / 1000     8.4s test_prop_SinglePreserve (collecting)
[ ]  343    0    0   39 / 1000     8.5s test_prop_SinglePreserve (collecting)
[ ]  350    0    0   40 / 1000     9.4s test_prop_SinglePreserve (collecting)
[ ]  370    0    0   40 / 1000    10.2s test_prop_SinglePreserve (collecting)
[ ]  382    0    0   40 / 1000    10.4s test_prop_SinglePreserve (collecting)
[ ]  416    0    0   40 / 1000    10.6s test_prop_SinglePreserve (collecting)
[ ]  456    0    0   43 / 1000    11.0s test_prop_SinglePreserve (collecting)
[ ]  483    0    0   43 / 1000    11.1s test_prop_SinglePreserve (collecting)
[ ]  505    0    0   45 / 1000    11.2s test_prop_SinglePreserve (collecting)
[ ]  534    0    0   49 / 1000    12.0s test_prop_SinglePreserve (collecting)
[ ]  553    0    0   50 / 1000    12.3s test_prop_SinglePreserve (collecting)
[ ]  582    0    0   54 / 1000    12.4s test_prop_SinglePreserve (collecting)
[ ]  596    0    0   55 / 1000    14.7s test_prop_SinglePreserve (collecting)
[ ]  605    0    0   56 / 1000    14.9s test_prop_SinglePreserve (collecting)
[ ]  671    0    0   62 / 1000    15.0s test_prop_SinglePreserve (collecting)
[ ]  714    0    0   67 / 1000    15.1s test_prop_SinglePreserve (collecting)
[ ]  729    0    0   68 / 1000    15.5s test_prop_SinglePreserve (collecting)
[ ]  736    0    0   70 / 1000    17.8s test_prop_SinglePreserve (collecting)
[ ]  756    0    0   72 / 1000    18.2s test_prop_SinglePreserve (collecting)
[ ]  767    0    0   72 / 1000    18.3s test_prop_SinglePreserve (collecting)
[ ]  798    0    0   74 / 1000    18.4s test_prop_SinglePreserve (collecting)
[ ]  806    0    0   74 / 1000    20.8s test_prop_SinglePreserve (collecting)
[ ]  823    0    0   75 / 1000    21.8s test_prop_SinglePreserve (collecting)
[ ]  858    0    0   80 / 1000    22.8s test_prop_SinglePreserve (collecting)
[ ]  894    0    0   87 / 1000    23.6s test_prop_SinglePreserve (collecting)
[ ]  909    0    0   89 / 1000    26.0s test_prop_SinglePreserve (collecting)
[ ]  930    0    0   91 / 1000    26.1s test_prop_SinglePreserve (collecting)
[ ]  965    0    0   94 / 1000    27.0s test_prop_SinglePreserve (collecting)
[ ]  969    0    0   94 / 1000    28.2s test_prop_SinglePreserve (collecting)
[ ]  973    0    0   94 / 1000    29.0s test_prop_SinglePreserve (collecting)
[ ] 1003    0    0   94 / 1000    29.1s test_prop_SinglePreserve (collecting)
[ ] 1040    0    0   97 / 1000    29.3s test_prop_SinglePreserve (collecting)
[ ] 1043    0    0   97 / 1000    30.1s test_prop_SinglePreserve (collecting)
[ ] 1047    0    0   97 / 1000    32.5s test_prop_SinglePreserve (collecting)
[ ] 1055    0    0   97 / 1000    33.1s test_prop_SinglePreserve (collecting)
[ ] 1059    0    0   97 / 1000    35.7s test_prop_SinglePreserve (collecting)
[ ] 1077    0    0  100 / 1000    36.5s test_prop_SinglePreserve (collecting)
[ ] 1097    0    0  102 / 1000    36.7s test_prop_SinglePreserve (collecting)
[ ] 1110    0    0  104 / 1000    37.6s test_prop_SinglePreserve (collecting)
[ ] 1111    0    0  104 / 1000    37.7s test_prop_SinglePreserve (collecting)
[ ] 1114    0    0  104 / 1000    38.5s test_prop_SinglePreserve (collecting)
[ ] 1130    0    0  106 / 1000    38.6s test_prop_SinglePreserve (collecting)
[ ] 1132    0    0  106 / 1000    41.1s test_prop_SinglePreserve (collecting)
[ ] 1153    0    0  108 / 1000    41.2s test_prop_SinglePreserve (collecting)
[ ] 1156    0    0  108 / 1000    41.8s test_prop_SinglePreserve (collecting)
[ ] 1170    0    0  111 / 1000    44.2s test_prop_SinglePreserve (collecting)
[ ] 1178    0    0  111 / 1000    46.2s test_prop_SinglePreserve (collecting)
[ ] 1186    0    0  111 / 1000    46.3s test_prop_SinglePreserve (collecting)
[✓] 1200    0    0  111 / 1000    46.3s test_prop_SinglePreserve
================================================================================
success (ran 1 tests)
|prop_SinglePreserve -> 46020.00]
[prop_SinglePreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve (generating)
[ ]    3    0    0    1 / 1000     2.3s test_prop_SinglePreserve (collecting)
[ ]   11    0    0    1 / 1000     2.6s test_prop_SinglePreserve (collecting)
[ ]   47    0    0    6 / 1000     2.7s test_prop_SinglePreserve (collecting)
[ ]   55    0    0    6 / 1000     3.7s test_prop_SinglePreserve (collecting)
[ ]   71    0    0    6 / 1000     3.8s test_prop_SinglePreserve (collecting)
[ ]   95    0    0    8 / 1000     4.1s test_prop_SinglePreserve (collecting)
[ ]  119    0    0   12 / 1000     4.2s test_prop_SinglePreserve (collecting)
[ ]  149    0    0   12 / 1000     4.3s test_prop_SinglePreserve (collecting)
[ ]  151    0    0   12 / 1000     6.5s test_prop_SinglePreserve (collecting)
[ ]  164    0    0   13 / 1000     7.4s test_prop_SinglePreserve (collecting)
[ ]  165    0    0   13 / 1000     7.5s test_prop_SinglePreserve (collecting)
[ ]  200    0    0   16 / 1000     7.7s test_prop_SinglePreserve (collecting)
[ ]  207    0    0   16 / 1000    10.1s test_prop_SinglePreserve (collecting)
[ ]  237    0    0   19 / 1000    12.3s test_prop_SinglePreserve (collecting)
[ ]  249    0    0   19 / 1000    12.5s test_prop_SinglePreserve (collecting)
[ ]  260    0    0   19 / 1000    13.5s test_prop_SinglePreserve (collecting)
[ ]  284    0    0   21 / 1000    14.3s test_prop_SinglePreserve (collecting)
[ ]  297    0    0   21 / 1000    16.8s test_prop_SinglePreserve (collecting)
[ ]  360    0    0   26 / 1000    16.9s test_prop_SinglePreserve (collecting)
[ ]  376    0    0   26 / 1000    17.2s test_prop_SinglePreserve (collecting)
[ ]  431    0    0   31 / 1000    17.3s test_prop_SinglePreserve (collecting)
[ ]  459    0    0   34 / 1000    18.3s test_prop_SinglePreserve (collecting)
[ ]  461    0    0   34 / 1000    18.6s test_prop_SinglePreserve (collecting)
[ ]  469    0    0   34 / 1000    19.3s test_prop_SinglePreserve (collecting)
[ ]  480    0    0   35 / 1000    20.1s test_prop_SinglePreserve (collecting)
[ ]  531    0    0   39 / 1000    20.2s test_prop_SinglePreserve (collecting)
[ ]  532    0    0   39 / 1000    21.0s test_prop_SinglePreserve (collecting)
[ ]  538    0    0   39 / 1000    21.3s test_prop_SinglePreserve (collecting)
[ ]  571    0    0   41 / 1000    21.4s test_prop_SinglePreserve (collecting)
[ ]  579    0    0   42 / 1000    21.7s test_prop_SinglePreserve (collecting)
[ ]  584    0    0   43 / 1000    21.9s test_prop_SinglePreserve (collecting)
[ ]  595    0    0   44 / 1000    22.7s test_prop_SinglePreserve (collecting)
[ ]  608    0    0   45 / 1000    23.1s test_prop_SinglePreserve (collecting)
[ ]  616    0    0   46 / 1000    23.2s test_prop_SinglePreserve (collecting)
[ ]  631    0    0   48 / 1000    23.5s test_prop_SinglePreserve (collecting)
[ ]  633    0    0   49 / 1000    23.8s test_prop_SinglePreserve (collecting)
[ ]  659    0    0   52 / 1000    23.9s test_prop_SinglePreserve (collecting)
[ ]  671    0    0   53 / 1000    24.0s test_prop_SinglePreserve (collecting)
[ ]  706    0    0   56 / 1000    24.1s test_prop_SinglePreserve (collecting)
[ ]  708    0    0   56 / 1000    24.4s test_prop_SinglePreserve (collecting)
[ ]  734    0    0   60 / 1000    24.5s test_prop_SinglePreserve (collecting)
[ ]  739    0    0   61 / 1000    25.2s test_prop_SinglePreserve (collecting)
[ ]  765    0    0   63 / 1000    25.4s test_prop_SinglePreserve (collecting)
[ ]  803    0    0   66 / 1000    25.5s test_prop_SinglePreserve (collecting)
[ ]  807    0    0   66 / 1000    26.2s test_prop_SinglePreserve (collecting)
[ ]  815    0    0   66 / 1000    26.3s test_prop_SinglePreserve (collecting)
[ ]  847    0    0   68 / 1000    26.4s test_prop_SinglePreserve (collecting)
[ ]  856    0    0   68 / 1000    28.6s test_prop_SinglePreserve (collecting)
[ ]  890    0    0   70 / 1000    30.9s test_prop_SinglePreserve (collecting)
[ ]  894    0    0   70 / 1000    31.6s test_prop_SinglePreserve (collecting)
[ ]  908    0    0   70 / 1000    31.7s test_prop_SinglePreserve (collecting)
[ ]  957    0    0   72 / 1000    31.8s test_prop_SinglePreserve (collecting)
[ ]  983    0    0   76 / 1000    32.1s test_prop_SinglePreserve (collecting)
[ ]  995    0    0   76 / 1000    34.7s test_prop_SinglePreserve (collecting)
[ ] 1038    0    0   78 / 1000    34.8s test_prop_SinglePreserve (collecting)
[ ] 1048    0    0   79 / 1000    35.5s test_prop_SinglePreserve (collecting)
[ ] 1055    0    0   80 / 1000    37.8s test_prop_SinglePreserve (collecting)
[ ] 1064    0    0   82 / 1000    37.9s test_prop_SinglePreserve (collecting)
[ ] 1068    0    0   82 / 1000    41.0s test_prop_SinglePreserve (collecting)
[ ] 1108    0    0   86 / 1000    41.5s test_prop_SinglePreserve (collecting)
[ ] 1126    0    0   86 / 1000    41.6s test_prop_SinglePreserve (collecting)
[ ] 1151    0    0   87 / 1000    42.5s test_prop_SinglePreserve (collecting)
[ ] 1177    0    0   91 / 1000    42.7s test_prop_SinglePreserve (collecting)
[✓] 1200    0    0   91 / 1000    42.8s test_prop_SinglePreserve
================================================================================
success (ran 1 tests)
|prop_SinglePreserve -> 42718.29]
[prop_SinglePreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_SinglePreserve (generating)
[ ]    4    0    0    0 / 1000     2.3s test_prop_SinglePreserve (collecting)
[ ]   10    0    0    1 / 1000     4.5s test_prop_SinglePreserve (collecting)
[ ]   15    0    0    1 / 1000     7.3s test_prop_SinglePreserve (collecting)
[ ]   19    0    0    1 / 1000     9.4s test_prop_SinglePreserve (collecting)
[ ]   35    0    0    1 / 1000    10.3s test_prop_SinglePreserve (collecting)
[ ]   64    0    0    2 / 1000    10.8s test_prop_SinglePreserve (collecting)
[ ]   79    0    0    2 / 1000    10.9s test_prop_SinglePreserve (collecting)
[ ]   82    0    0    2 / 1000    13.1s test_prop_SinglePreserve (collecting)
[ ]  127    0    0    9 / 1000    13.3s test_prop_SinglePreserve (collecting)
[ ]  150    0    0   11 / 1000    14.2s test_prop_SinglePreserve (collecting)
[ ]  167    0    0   13 / 1000    14.3s test_prop_SinglePreserve (collecting)
[ ]  204    0    0   15 / 1000    15.2s test_prop_SinglePreserve (collecting)
[ ]  207    0    0   15 / 1000    15.5s test_prop_SinglePreserve (collecting)
[ ]  208    0    0   15 / 1000    15.7s test_prop_SinglePreserve (collecting)
[ ]  257    0    0   19 / 1000    15.8s test_prop_SinglePreserve (collecting)
[ ]  269    0    0   19 / 1000    16.5s test_prop_SinglePreserve (collecting)
[ ]  301    0    0   20 / 1000    18.9s test_prop_SinglePreserve (collecting)
[ ]  322    0    0   20 / 1000    19.0s test_prop_SinglePreserve (collecting)
[ ]  327    0    0   21 / 1000    20.0s test_prop_SinglePreserve (collecting)
[ ]  337    0    0   21 / 1000    20.1s test_prop_SinglePreserve (collecting)
[ ]  356    0    0   22 / 1000    20.8s test_prop_SinglePreserve (collecting)
[ ]  377    0    0   23 / 1000    20.9s test_prop_SinglePreserve (collecting)
[ ]  387    0    0   25 / 1000    21.0s test_prop_SinglePreserve (collecting)
[ ]  388    0    0   25 / 1000    21.7s test_prop_SinglePreserve (collecting)
[ ]  407    0    0   26 / 1000    21.9s test_prop_SinglePreserve (collecting)
[ ]  434    0    0   30 / 1000    22.2s test_prop_SinglePreserve (collecting)
[ ]  436    0    0   30 / 1000    23.0s test_prop_SinglePreserve (collecting)
[ ]  448    0    0   31 / 1000    23.6s test_prop_SinglePreserve (collecting)
[ ]  480    0    0   33 / 1000    24.5s test_prop_SinglePreserve (collecting)
[ ]  485    0    0   33 / 1000    25.2s test_prop_SinglePreserve (collecting)
[ ]  486    0    0   33 / 1000    25.4s test_prop_SinglePreserve (collecting)
[ ]  501    0    0   34 / 1000    27.8s test_prop_SinglePreserve (collecting)
[ ]  542    0    0   36 / 1000    27.9s test_prop_SinglePreserve (collecting)
[ ]  571    0    0   40 / 1000    28.0s test_prop_SinglePreserve (collecting)
[ ]  574    0    0   40 / 1000    28.2s test_prop_SinglePreserve (collecting)
[ ]  597    0    0   40 / 1000    29.2s test_prop_SinglePreserve (collecting)
[ ]  599    0    0   40 / 1000    31.6s test_prop_SinglePreserve (collecting)
[ ]  607    0    0   41 / 1000    32.5s test_prop_SinglePreserve (collecting)
[ ]  634    0    0   45 / 1000    32.6s test_prop_SinglePreserve (collecting)
[ ]  644    0    0   45 / 1000    32.7s test_prop_SinglePreserve (collecting)
[ ]  670    0    0   50 / 1000    33.1s test_prop_SinglePreserve (collecting)
[ ]  684    0    0   50 / 1000    35.4s test_prop_SinglePreserve (collecting)
[ ]  699    0    0   50 / 1000    35.5s test_prop_SinglePreserve (collecting)
[ ]  711    0    0   51 / 1000    35.6s test_prop_SinglePreserve (collecting)
[ ]  733    0    0   52 / 1000    35.8s test_prop_SinglePreserve (collecting)
[ ]  741    0    0   53 / 1000    35.9s test_prop_SinglePreserve (collecting)
[ ]  759    0    0   55 / 1000    36.0s test_prop_SinglePreserve (collecting)
[ ]  769    0    0   56 / 1000    36.7s test_prop_SinglePreserve (collecting)
[ ]  788    0    0   56 / 1000    36.8s test_prop_SinglePreserve (collecting)
[ ]  819    0    0   59 / 1000    37.9s test_prop_SinglePreserve (collecting)
[ ]  825    0    0   59 / 1000    38.6s test_prop_SinglePreserve (collecting)
[ ]  844    0    0   59 / 1000    38.7s test_prop_SinglePreserve (collecting)
[ ]  850    0    0   60 / 1000    41.0s test_prop_SinglePreserve (collecting)
[ ]  856    0    0   60 / 1000    41.2s test_prop_SinglePreserve (collecting)
[ ]  863    0    0   62 / 1000    41.3s test_prop_SinglePreserve (collecting)
[ ]  890    0    0   64 / 1000    41.5s test_prop_SinglePreserve (collecting)
[ ]  906    0    0   65 / 1000    42.3s test_prop_SinglePreserve (collecting)
[ ]  935    0    0   66 / 1000    42.4s test_prop_SinglePreserve (collecting)
[ ]  948    0    0   67 / 1000    43.2s test_prop_SinglePreserve (collecting)
[ ]  964    0    0   67 / 1000    43.3s test_prop_SinglePreserve (collecting)
[ ]  974    0    0   67 / 1000    43.5s test_prop_SinglePreserve (collecting)
[ ]  989    0    0   68 / 1000    44.4s test_prop_SinglePreserve (collecting)
[ ] 1002    0    0   68 / 1000    44.5s test_prop_SinglePreserve (collecting)
[ ] 1044    0    0   70 / 1000    46.8s test_prop_SinglePreserve (collecting)
[ ] 1050    0    0   70 / 1000    46.9s test_prop_SinglePreserve (collecting)
[ ] 1055    0    0   71 / 1000    47.7s test_prop_SinglePreserve (collecting)
[ ] 1077    0    0   73 / 1000    50.2s test_prop_SinglePreserve (collecting)
[ ] 1096    0    0   75 / 1000    52.6s test_prop_SinglePreserve (collecting)
